idProduct	idSeller	idSellerProduct
2897431	71	monitor-hp-led-la2405x-61-cm-a9p21aa
2971356	71	monitor-lg-e2442t-led-e2442t-bn
2509414	71	monitor-lg-ips234v-led-ips-ips234v-pn
3090839	71	monitor-lg-ips237l-led-ips-ips237l-bn
3100320	71	monitor-lg-ips277l-led-ips-ips277l-bn
2660621	71	monitor-lg-t1710bp-touchscreen-t1710bp
2664913	71	monitor-samsung-s22b300b-led
3506672	71	monitor-samsung-s22c150n-led
3506678	71	monitor-samsung-s27c750p-led-ls27c750psen
3417989	71	monitor-tv-lg-27ma43d-led
3473746	71	monitor-tv-lg-27mt93s-3d-ips-27mt93s-pz
2800780	71	monitor-samsung-s23b350h-led
2429985	71	monitor-hp-zr2740w-led-68-cm-xw476a4
3410644	71	monitor-lg-23en43v-led-23en43v-b
3056047	71	monitor-samsung-s27b970ds-led-ls27b970dsen
3506677	71	monitor-samsung-s27c350h-led
3409771	71	monitor-tv-lg-24ma53d-led-ips-24ma53d-pz
3133735	71	monitor-tv-lg-dm2352d-3d-ips-dm2352d-pz
3133736	71	monitor-tv-lg-dm2752d-3d-ips-dm2752d-pz
3133732	71	monitor-tv-lg-m2732d-led-m2732d-pz
3090855	71	monitor-lg-d2343p-led-ips-3d-d2343p-pn
3270574	71	monitor-lg-e2442v-led-e2442v-bn
3123265	71	monitor-aoc-e2250swnk-547-cm-led-128711-plus
3666499	71	monitor-dell-e1913s-5397063090471
3235704	71	monitor-aoc-599cm-e2450swdak-led-value-zvocniki-129104-plus
3743435	71	monitor-aoc-e970swn-led-129557-plus
3902505	71	monitor-aoc-style-i2367fm-584-cm-ips-zvocniki-129785-plus
1355993	71	monitor-hp-lcd-zr30w-76-cm-vm617a4
2871821	71	monitor-samsung-s22b150n-led
3102683	71	monitor-tv-samsung-t27b750ew
3649804	71	MONITOR-TV-SAMSUNG-T27C350EW
3343211	71	monitor-aoc-m2752v-686-cm-mva-128705-plus
3938034	71	monitor-aoc-professional-e2360sda-23584cm-led-zvocniki-129853-plus
1036981	71	monitor-hp-lcd-le1711-17-em886aa
3375176	71	monitor-lg-22ea53vq-led-ips
3382254	71	monitor-lg-23ea63v-led-ips
3406590	71	monitor-lg-24eb23py-led-ips-24eb23py-bc
3363938	71	monitor-lg-27ea33v-led-ips-27ea33v-baeu
3555459	71	monitor-lg-27ea53vq-led-ips-27ea53vq-p
3114574	71	monitor-lg-ips231p-led
3506673	71	monitor-samsung-s22c300b-led-ls22c300bsen
3506675	71	monitor-samsung-s23c350h-led
2699815	71	monitor-samsung-s24b300h-led
2383901	71	monitor-dell-u2212hm-crn
3198606	71	monitor-hp-la1956x-48-cm-led-a9s75aa
2622311	71	monitor-hp-lcd-la2206xc-led-5461-cm-lw490aa
3368917	71	monitor-hp-x2401-61cm-mva-led-b6r49aa
2552681	71	monitor-hp-zr2240w-led-54-cm-xw475a4
2570260	71	monitor-hp-zr2440w-led-61-cm-xw477a4
2556819	71	monitor-lcd-dell-ultrasharp-u2312hm
3406587	71	monitor-lg-22en43t-led-22en43t-b
3570449	71	monitor-samsung-s24c550ml-led-ls24c550mlen
3506676	71	monitor-samsung-s24c570hl-led
3409770	71	monitor-tv-lg-22ma53d-led-ips-22ma53d-pz
3133731	71	monitor-tv-lg-m2452d-led-mva-m2452d-pz
3645836	71	nec-monitor-ultisync-56cm-ea223wm-crn-led-129052
3823624	71	monitor-dell-p2214h-5461cm-ips-led-129778-plus
3141320	71	monitor-dell-ultrasharp-u2713hm-6858cm-led-128525-plus
2188871	71	monitor-hp-lcd-la2306x-led-23-xn375aa
3352161	71	monitor-hp-pv-23xi-58-cm-ips-c3z94aa
3406586	71	monitor-lg-22en33s-led-22en33s-b
3382249	71	monitor-lg-24ea53vq-led-ips
2473467	71	monitor-lg-e2411pu-led-e2411pu-bn
2872408	71	monitor-samsung-s24b750v-led
2871832	71	monitor-samsung-s27b350h-led
2872406	71	monitor-samsung-s27b750v-led
3472330	71	monitor-tv-lg-22mn43d-led-22mn43d-pz
3463665	71	monitor-tv-lg-24mn43d-led-24mn43d-pz
3649805	71	MONITOR-TV-SAMSUNG-T23C350EW
3649806	71	MONITOR-TV-SAMSUNG-T24C300EW
3116302	71	monitor-tv-lg-m2252d-led-ips-m2252d-pz
2871827	71	monitor-tv-lg-m2352d-led-ips-m2352d
3133729	71	monitor-tv-lg-m2432d-led-m2432d-pz
2901775	71	monitor-tv-samsung-t23b350ew-lt23b350ewen
3877046	71	monitor-aoc-e2470swhe-599-cm-led-129760-plus
3318299	71	monitor-aoc-i2267fwh-546-cm-ips-128708-plus
2657394	71	monitor-hp-lcd-la2205wg-22-nm274aa
3370449	71	monitor-hp-zr2330w-led-58-cm-c6y18a
3409769	71	monitor-lg-24eb23tm-led-ips-24eb23tm-bc
3406588	71	monitor-lg-24en43vs-led-24en43vs-b
3012170	71	monitor-lg-e2242c-led-e2242c-bn
3554083	71	monitor-samsung-s22c570h-led
3570204	71	monitor-samsung-s24c300h-led-ls24c300hsen
3650387	71	MONITOR-SAMSUNG-S24C750P-LED
3669305	71	monitor-tv-samsung-t22c300ew-lt22c300ewen
3553766	71	monitor-samsung-s24c300b-led
3376734	71	monitor-tv-lg-23ma73d-led-ips
3519683	71	monitor-tv-lg-27ma53d-led-27ma53d-pz
3038938	71	monitor-tv-lg-m2232d-led-m2232d-pz
2955268	71	monitor-tv-samsung-t24b300ew
3054961	71	prikazovalnik-lg-47ws10-led-47ws10-baa
2529730	71	prikazovalnik-lg-m4210l-m4210l-cba
3034333	71	prikazovalnik-lg-47vs20-47vs20
2529731	71	prikazovalnik-lg-m2901s-m2901s
3031761	71	prikazovalnik-lg-42vs20-42vs20
3054962	71	prikazovalnik-lg-55ws10-led-55ws10-baa
2740826	71	prikazovalnik-lg-65vs10-65vs10
3031759	71	prikazovalnik-lg-32vs10-32vs10
3031760	71	prikazovalnik-lg-47vs10-47vs10
3031758	71	prikazovalnik-lg-47vl10-47vl10
3034332	71	prikazovalnik-lg-55vs20-55vs20
4130647	71	samsung-monitor-led-24-s24c650dw
2397645	71	samsung-monitor-led-27-s27a650d
4094548	71	samsung-monitor-led-27-s27c650d
3311271	71	samsung-monitor-led-22-s22c200b
3808200	71	samsung-monitor-led-24-s24c650pl
3311272	71	samsung-monitor-led-22-s22c450bw
2153392	71	samsung-led-monitor-23-c23a750x-d
3311273	71	samsung-monitor-led-22-s22c450mw
3554059	71	samsung-monitor-led-22-s22c650d
4130646	71	samsung-monitor-led-24-s24c650bw
3311274	71	samsung-monitor-led-24-s24c450b
2958513	71	samsung-thin-client-ts220-lf22tswtbdnen-d
2375161	71	samsung-40-lfd-400ux-3-lh40gwplbcen
3311234	71	samsung-monitor-led-24-s24c450bw
4089830	71	samsung-monitor-led-22-s22c450b
2422334	71	samsung-monitor-led-24-s24a650d
2424360	71	samsung-monitor-led-24-s24a850dw
3464182	71	hp-monitor-elitedisplay-e201-508cm-20led-pivot-c9v73aa
3696015	71	hp-monitor-elitedisplay-e271i-ips-led-d7z72aa
3224814	71	monitor-tv-lg-tm2792s-3d-ips
2871829	71	monitor-tv-samsung-t24b350ew
3512567	71	monitor-lg-19en33s-led-19en33s-b
3417999	71	monitor-lg-24en43ts-led-24en43ts-b
3066587	71	monitor-tv-samsung-t24b750ew-lt24b750ewen
3558883	71	lcd-led-monitor-aoc-e2260pda-546-professionalzvocniki-129102
3344394	71	lenovo-thinkvision-ls2023-wide-t77eneu
2711090	71	lenovo-thinkvision-lt2252p-r72mceu
3241337	71	monitor-aoc-e2250swdak-547cm-wled-128474-plus
3881609	71	monitor-aoc-professional-e2752va-686-cm-led-129729-plus
3173598	71	monitor-dell-e1912h
3521865	71	monitor-lg-27ea83d-led-ips-27ea83d-pz
3178195	71	monitor-lg-29ea93-led-ips-29ea93
3133711	71	monitor-lg-e1942c-led-e1942c-bn
2051089	71	monitor-lg-t1910b-touchscreen-t1910b-bn
3015689	71	monitor-samsung-led-22-s22b420bw-d
3506674	71	monitor-samsung-s22c350h-led
2712810	71	monitor-samsung-s24b300hl-led
3133734	71	monitor-tv-lg-m2482d-led-mva-m2482d-pz
4004937	101	monitor-22m45d-led-lg
4040140	101	monitor-24m45d-led-lg
2958514	71	samsung-zero-client-ns220-lf22nsbtbnen-d
3818477	101	monitor-221s3ucb-215quot-usb-lcd-philips
3382270	101	monitor-273e3lsb00-philips
4031254	101	monitor-27mp55hq-led-lg
4061420	101	monitor-e2451fh-bele-barve-aoc
3031756	71	prikazovalnik-lg-42vs10-42vs10
2581962	71	prikazovalnik-samsung-320mx-3-lh32hbplbcen
4053947	71	samsung-monitor-led-23-s23c650d
3554060	71	samsung-monitor-led-27-s27c450b
2622311	101	monitor-hp-cpq-la2206xc-215-in-led-lcd
2429985	101	monitor-hp-zr2740w-27-in-led-s-ips-monitor
953188	101	monitor-le1901w-48cm-sirok-hp-lcd-monitor
3311271	101	monitor-led-22quot-s22c200b-samsung
4094548	101	monitor-led-27quot-s27c650d-samsung
2671205	101	monitor-s23b300b-samsung
2113570	101	monitor-s24a300b-led-fhd-samsung-monitor
3650387	101	monitor-s24c750p-samsung
4126044	101	monitor-s24d590plx-samsung
4053729	101	monitor-u2414h-dell
3817755	101	monitor-xb2483hsu-prolite-fhd-aplus-led-lcd-iiyama
2528524	101	monitor-brilliance-221s3lcb-s-lin-546cm-215quot-philips
4069334	101	monitor-e2014h-dell
3743435	101	monitor-e970swn-5msvga-crn-aoc
3464182	101	monitor-elitedisplay-e201-203939led-monitor-hp
3198606	101	monitor-hp-cpq-la1956x-19-in-led-monitor
3311272	101	monitor-led-22quot-s22c450bw-samsung
3453156	101	monitor-prodisplay-p221-546cm-hp
3750394	101	monitor-223v5lsb00-dvivga-philips
4004935	101	monitor-27mp75hm-led-ips-lg
3178195	101	monitor-29ea93-led-ips-lg
3733360	101	monitor-234e5qhaw-ledhdmiips-philips
3835212	101	monitor-e2270swn-546cm-aoc
3488502	101	monitor-s24b350h-monitor-samsung
3998291	101	monitor-s24c350hs-samsung
2871829	101	monitor-t24b350ew-samsung
3649806	101	monitor-t24c300ew-samsung
3141320	101	monitor-u2713hm-ips-8msdvipivot-dell-27quot2560x1440hdmi
3406589	101	monitor-u3014-ips-6ms2560x1600-dell-dvidphdmiusb-hub
4212994	101	monitor-t22d390ew-plus-tv-samsung
3409209	101	monitor-u2713h-ips-6msdvipivot-dell
4135946	101	monitor-u28d590d-samsung
3897798	101	monitor-up3214q-dell
2522358	101	monitor-vx2451mhp-24-led-viewsonic-1920x10802ms
2897431	101	monitor-hp-cpq-la2405x-24-in-led-monitor
2173547	101	monitor-m2550d-led-dvb-tc-5mio-lg-5msfull-hdusb-play
3645836	101	monitor-multisync-ea223wm-22quot-wsxgaplus-wled-nec
3921768	101	monitor-multisync-ea273wmi-27quot-fhd-ips-wled-lcd-nec
4112074	101	monitor-s22d300ny-samsung
4135947	101	monitor-s22d390q-samsung
2879187	101	monitor-227e3qphsu00-ips-philips
3409770	101	monitor-22ma53d-led-ips-monplustv-lg-tv-monitor
3382254	101	monitor-23ea63v-led-ips-lg
1571158	101	monitor-e2240vwa-led-5ms20mio1-aoc-zvocnikidvivga
3844240	101	monitor-elitedisplay-e221c-led-ip-s-monitor-z-zvocniki-hp
3706465	101	monitor-248x3lfhsb00-2hdmivga-philips
3409769	101	monitor-24eb23tm-led-lg
3815598	101	monitor-e2214h-546cm-dell
2901775	101	monitor-t23b350ew-samsung
2167013	101	monitor-vx2239wm-22quot-monitor-viewsonic
3424310	101	monitor-hp-zr2440w-24-in-led-s-ips-monitor
4053947	101	monitor-led-23quot-s23c650d-samsung
3778945	101	monitor-lenovo-thinkvision-lt2423-wide-wled-monitor
3823625	101	monitor-s22c300h-samsung
4112075	101	monitor-s24d300hl-samsung
3311234	101	monitor-samsung-monitor-s24c450bw-s24c450bw
3599679	101	monitor-t27b300ew-samsung
3555459	101	monitor-27ea53vq-led-ips-lg
4012863	101	monitor-27mb65py-lg
4004936	101	monitor-29um65-lg
3015691	101	monitor-e2242t-bn-vgadvi5ms-lg
4067504	101	monitor-elitedisplay-s230tm-23-in-touch-monitor-hp
2812905	101	monitor-226v3lsb5-vgadvi-philips
3212474	101	monitor-226v4lab-v-line-5215quot-led-philips
2188871	101	monitor-hp-cpq-la2306x-23-in-led-lcd
3133734	101	monitor-m2482d-led-mva-lg-tv-monitor
3444013	101	monitor-prodisplay-p201-203939-led-monitor-hp
3417989	101	monitor-27ma43d-led-lg
4136756	101	monitor-34um95-lg
3926315	101	monitor-elitedisplay-e190i-led-ip-s-monitor-hp
3570449	101	monitor-s24c550ml-samsung
3506676	101	monitor-s24c570hl-samsung
4125963	101	monitor-s27d390h-samsung
2660621	101	monitor-t1710bp-touchscreen-lg
3669305	101	monitor-t22c300ew-samsung
2556819	101	monitor-u2312hm-ips-8msdvipivot-dell-4xusbdisplay-port
3311274	101	monitor-led-24quot-s24c450b-samsung
4130647	101	monitor-led-24quot-s24c650dw-samsung
3966596	101	monitor-p2314h-dell
4134521	101	monitor-s22d300h-samsung
3807200	101	monitor-z27i-27-inch-ips-monitor-hp
1011886	101	monitor-u2410-ips-6mshdmipivot-dell
2113571	101	monitor-s24a350h-led-2mshdmifhd-samsung-mega-dcr
2528524	103	129523
3318299	103	128708
3710184	103	129343
3733360	103	129668
3877046	103	129760
2193603	101	monitor-t27a550-led-tv-samsung-monitor-fhd
3649804	101	monitor-t27c350ew-samsung
2552681	101	monitor-hp-zr2240w-215-in-led-s-ips-monitor
3599028	101	monitor-led-46quot-pe46c-lh46pecplbc-en-samsung
3823624	101	monitor-p2214h-ips-led-monitor-dell
4099562	101	monitor-p2815q-71cm-28quot-4k-led-lcd-monitor-dell
3406589	103	129448
3135180	103	128709
3558883	103	129102
3382264	103	128770
3135190	101	monitor-226v4lsb-vgadvi-philips
3175027	101	monitor-227e4qhad00-ips-philips
3990108	101	monitor-22mb65pm-lg
3406590	101	monitor-24eb23py-led-lg
3990109	101	monitor-24mb35pu-led-ips-lg
3581160	103	129155
3818484	103	129525
3898753	101	monitor-e2470swda-5994cm-aoc-z-zvocniki
2176764	101	monitor-m2350d-pz-tv-monitor-lg
3090772	101	monitor-s22b350h-monitor-samsung
3992313	101	monitor-t28c570ew-samsung
972215	103	12538
3815597	103	129540
3743435	103	129557
3241337	103	128474
3212474	103	128518
3835212	103	129728
3823624	103	129778
3938034	103	129853
4214154	103	129990
3141320	103	128525
3343211	103	128705
3558882	103	129101
3913559	103	129798
3921769	103	129807
3868262	103	129667
3733361	103	129977
4214158	103	130317
3778257	103	130710
3981555	103	130492
3617751	103	130563
3981556	103	131043
3066632	103	129761
3902505	103	129785
3818486	103	129524
3921768	103	129808
4053729	103	130998
3821446	103	129586
3185453	103	131199
3808207	103	132280
3817720	103	132288
4178852	103	130344
3949929	103	130597
1304876	103	13909
4183097	103	131939
4021229	103	130621
3778225	103	129521
3771947	103	129526
1971998	103	14748
3019863	103	15184
2340914	103	15283
2556819	103	15378
1753753	103	16034
3301103	103	132220
4088384	103	131374
3966596	103	130053
3986524	103	130268
3808317	103	132289
3557736	103	131510
3645836	103	129052
3526804	103	129115
3706465	103	129341
3235701	103	129346
1011886	103	13918
3250318	103	16357
2809037	103	16419
3318301	103	16463
3348960	103	16507
3135188	103	16174
3817777	103	133111
2809038	103	16175
1304877	103	13910
3436247	103	16555
3235704	103	16631
2435900	103	15571
3013611	103	15833
3865272	103	129669
3869534	103	129759
3646963	103	16749
3898753	103	130263
3066961	103	16210
3855582	103	17255
3881610	103	17087
3135187	103	16173
2812905	103	16236
1131136	103	13316
1145308	103	13911
4134521	103	av-118960
3056047	103	av-110075
3706466	103	16796
2182582	103	15062
2654259	103	15411
2629632	103	15913
3819002	103	16976
3123265	103	16467
3303847	103	16505
2383901	103	16649
3135190	103	16176
3175027	103	16215
3169173	103	16217
3649761	103	16715
3815598	103	16960
3819001	103	16975
3351272	103	16508
2194956	103	16509
2039369	103	14871
3014566	103	15789
3349389	103	16759
3710185	103	16797
3338844	103	16903
4140312	103	av-119587
3374101	103	16504
4112358	103	130493
3877671	103	17065
3881609	103	17086
4112074	103	av-118959
3666853	103	16760
3645837	103	129260
1280486	103	MONNE9671
3409209	103	16685
3937650	103	131044
3311271	103	131085
3829315	103	131381
3944442	103	17188
3864145	103	131511
3558881	103	129105
2373938	103	15268
2615113	103	15341
2576693	103	16209
3374099	103	16506
3612045	103	16713
3589530	103	16751
3818477	103	16946
4139945	103	av-118962
4112075	103	av-118963
4117396	103	130195
3885138	103	129741
3893535	103	17104
3666499	103	17389
355071	103	8842
3086500	108	asus-vk278q
3869534	108	e2370sh
3743435	108	e970swn-value
2528524	108	brilliance-221s3lcb-s-line
3406587	101	monitor-22en43t-led-lg
3710184	101	monitor-249c4qsb00-dvivga-philips
4136756	108	34um95-p-ultrawide
2394561	103	15278
2960884	103	16013
3169186	103	16218
3318306	103	16462
3382270	103	16510
3361994	103	16630
3750398	103	16851
3750395	103	16853
3733360	108	234e5qhaw-e-line
3985539	101	monitor-24mp55hq-led-lg
3363938	101	monitor-27ea33v-led-ips-lg
3666499	101	monitor-e1913s-dell
4112358	101	monitor-e-line-234e5qdab-584cm-23quot-lcd-philips
1036981	101	monitor-hp-compaq-le1711-lcd-monitor
4178852	108	274e5qdab-e-line
3241337	108	e2250swdak
3944443	103	17187
3817789	103	17706
4125963	103	av-118964
3778225	108	193v5lsb2-v-line
3212474	108	226v4lab-v-line
3821446	108	246v5lsb-v-line
3066632	108	e2260swda-professional
3318306	108	e2752v
3318299	108	i2267fwh
3877046	108	e2470swhe-value
3645836	108	multisync-ea223wm
2394561	108	e2250swda
3086512	108	multisync-pa271w
3581160	108	246v5lhab-v-line
3880830	108	prolite-xb2779qs-b1a
125809	108	multisync-2090uxi
4214154	108	multisync-ea273wmi
3311272	108	s22c450bw
2424360	108	s24a850dw
4154751	108	i2367fm
4099562	108	p2815q-uhd-4k
3817717	108	prolite-e1706s-b1
1971998	108	multisync-ea232wmi
3880767	108	mx299q
3311234	108	s24c450bw
3808259	108	mx239h
3311274	108	s24c450b
1011886	108	ultrasharp-u2410
3710184	108	brilliance-249c4qsb-c-line
3311273	108	s22c450mw
2664913	114	133106
3553766	114	16095269
3808293	108	vg278he-3d
3311271	108	s22c200b
2553469	108	vs239h
2556819	108	ultrasharp-u2312hm
3808317	108	touch-prolite-t1731sr-w1
3555546	108	mx279h
3823624	108	ultrasharp-p2214h
3141320	108	ultrasharp-u2713hm
3406589	108	ultrasharp-u3014
2699817	114	133112
2671205	114	133119
3090839	114	167356
3123265	114	155112
4112074	114	16557642
3526804	114	16090915
3750394	114	16707497
2971355	114	167540
3506675	114	15980371
2871821	114	169534
4125963	114	16670689
4134521	114	16670665
4126043	114	16670677
3212474	114	16707509
3885138	114	17276473
3815597	114	16707533
2872408	114	171362
2971356	114	171363
2871827	114	170455
2509414	114	170040
2871829	114	170043
2699816	114	133118
3382264	114	184917
4181989	114	17362266
3116302	114	176108
2901775	114	176107
3133711	114	176109
3250318	114	184902
3815598	114	328814
2699815	114	183269
3472330	114	191150
3506673	114	197009
3015691	114	176112
4147447	114	196916
3649804	114	196915
3669305	114	210438
3570204	114	196914
4040140	114	225299
4029839	114	225300
3410644	114	191149
3375176	114	191151
3778225	114	17276429
3649806	114	196917
3985540	114	225293
3998652	114	225294
4202520	114	235490
4139939	114	235594
1901092	114	14956451
2800780	114	168834
3054113	114	169545
3175027	114	16707521
4212994	114	16799873
3821446	114	17276462
3133735	114	176423
3289775	139	11285
2802786	139	10121
3506672	114	197007
3995802	114	202162
4004937	145	LED22W-LG-22M45D
2897431	145	LCD24W-HP-LA2405X
1355993	145	LCD30W-HP-ZR30W
3859643	145	LCD-DE-ST-DUAL
3880840	145	LED19-II-E1980SDB1
3930787	145	LED19-PH-19S4LSB5
3173598	145	LED19W-DE-E1912H
4061967	145	LED19W-DE-E1914H
3880824	145	LED22-AS-VS229HA
3829315	145	LED22-II-T2252MTSB3
3705317	145	LED22-PH-220B4LPYCB
3808187	145	LED22W-AS-VS228NE
3844240	145	LED22W-HP-E221C
2552681	145	LED22W-HP-ZR2240W
3745739	145	LED20W-LG-20EN33S
65724	145	LCD17-NE-SX17A
1552152	145	LCD19-PH-19B1CB
3981561	145	LED22W-AOC-E2260PQ
2711090	145	LCD22W-LE-LT2252P
3666499	145	LED19-DE-E1913S
3135180	145	LED22W-AOC-E2260PWHU
2289576	145	LED22W-HP-2211X
