idSeller	idSellerProduct	brandSeller	nameSeller	descriptionSeller	eanSeller	categorySeller
862	618892	SONY	KD43XG8096BAEP SONY	ZNAČILNOSTIZnova odkrijte detajle slike s tehnologijo 4K X-Reality™ PROTehnologija 4K X-Reality™ PRO poskrbi, da je vsaka ločljivost slike povišana tako, da je bližje kakovosti 4K, kar zagotavlja kristalno jasne slike. Ostrina slik je v realnem času izbol	4548736096394	Slika - TV sprejemniki
862	618903	SONY	KD43XG8396BAEP SONY	Značilnosti4K HDR Processor X1™: Več podrobnosti, še bolj pristno, bolj resničnoS predmetno usmerjeno prenovitvijo slike HDR in tehnologijo Super Bit Mapping™ procesor 4K HDR X1™ reproducira dodatno globino ter dodatne teksture in naravne barve. Za izjemn	4548736096820	Slika - TV sprejemniki
862	618905	SONY	KDL32WE615BAEP SONY	***HDR- VISOK DINAMIČNI RAZPON***Z visokim dinamičnim razponom se ohranijo podrobnosti, izgubljene v najtemnejših in najsvetlejših območjih, zato je slika veliko bolj dinamična. _____________________________________________________________________________	4548736053588	Slika - TV sprejemniki
862	616520	LENOVO	L27I IPS FHD LENOVO	Lenovo L27i je ekonomičen in zmogljiv 27&quot;monitor.Omogoča celozaslonski način vklopain širok kot gledanja.Uživajte v gledanju videoposnetkov z kristalno jasnimi podrobnosti in živahnimi barvami.	0192330666558	Računalništvo - Monitorji
862	618816	LG	24MT49S TV MONITOR LG IPS	Zaslon, ki ga lahko uporabljate kot monitor ali kot samostojni TV sprejemnik s priloženim daljinskim upravljalnikom. Primeren za otroške sobe, počitniške nastanitve, nadzorne centre, pisarne.....	8806084819352	Računalništvo - Monitorji
881	824	Philips	Philips LCD monitor  BDL6531E (65" Wide)	Široki zaslon [16:9], Velikost zaslona: 65-palcev, Ločljivost: 1920 x 1080 točk (Full HD), Odzivni čas: 8 ms, Kontrast: 2500:1, Oddaljeno mrežno upravljanje (RS232, Smart insert za mini-PC, Temperaturni senzor, Vgrajeni zvočniki, DVI, HDMI, SmartPower <BR><BR><B>Osupnite in navdušite občinstvo</B><BR><BR>S tem Full-HD 165 cm (65-palčnim) LCD-zaslonom s tankim okvirjem za javno predvajanje, prikazujte izjemno jasna tržna sporočila. Idealen je za projekte, pri katerih želite doseči privlačno zasnovo po ugodni ceni.<BR><BR><B>Napredno preprečevanje odtisa slik</B><BR><BR>Če je na dalj časa prikazana mirujoča slika, lahko na LCD-zaslonu ostane zapoznela slika oziroma njen »odtis«. Čeprav odtis pri LCD-zaslonih ni trajen, ga je dobro preprečiti, še zlasti na mestih, kjer se vsebina predvaja ves dan, vsak dan.<BR><BR><B>Napredno umerjanje barv</B><BR><BR>Če namestite videosteno s 3 x 3, 2 x 4 ali 5 x 5 enotami, mora biti prikaz barv na vseh uporabljenih zaslonih enak. Zato je vsak zaslon posebej tovarniško umerjen, da izpolnjuje še tako stroge standarde za napredne videostene.<BR><BR><B>Samodejna nastavitev svetlosti</B><BR><BR>Nastavitve zaslona se brez posredovanja uporabnika prilagajajo svetlobi v okolici.<BR><BR><B>SmartPower</B><BR><BR>Sistem lahko nadzira in prednastavi intenzivnost osvetlitve iz ozadja ter tako zmanjša porabo energije za do 50 %, kar pomeni bistveno nižje stroške.<BR><BR><B>Smart insert</B><BR><BR>Večina rešitev za javno predvajanje uporablja profesionalne računalnike, vendar ti pri javnem prikazovanju pogosto zavzemajo dodaten prostor in prinašajo nered zaradi kablov. V ta javni zaslon je na hrbtni strani vgrajeno ležišče Smart insert, v katerega lahko namestite številne majhne profesionalne računalnike. Poskrbljeno pa je tudi učinkovito upravljanje kablov.<BR><UL><LI>Širokozaslonski predstavitveni LCD monitor [16:9] <LI>Velikost zaslona: 65-palcev (165.1 cm) <LI>Tip zaslona: Full HD W-UXGA aktivna matrika <LI>Priporočena ločljivost: 1920 x 1080 @ 60Hz <LI>Velikost točke: 0.630 x 0.630 mm <LI>Odzivni čas (tipično): 8 ms <LI>Svetilnost: 500 cd/m2 <LI>Kontrastno razmerje (tipično): 2500:1 <LI>Vidni kot: 178° (H) / 178° (V) <LI>3D combfilter ločuje barve za prikaz izjemno ostre slike <LI>HDMI vhod za popolno digitalno povezavo preko enega kabla <LI>Oddaljeno upravljanja zaslona preko mrežne povezave (RS232) <LI>Pametni nastavek na zadnji strani omogoča namestitev mini PC-ja <LI>Svetlost se samodejno prilagodi razmeram v okolici <LI>Napredno tovarniško umerjanje barv <LI>Napredna funkcija preprečevanja odtisa slik <LI>Prikazuje izjemno svetlo sliko tudi pri dnevni svetlobi <LI>Temperaturni senzor za merjenje stanja aparata <LI>Način portretnega prikaza slike <LI>Namenjen za 24/7 delovanje <LI>SmartPower funkcija za varčevanje z energijo <LI>zpolnjuje zahteve direktive RoHs v skrbi za okolje <LI>Zasnova s tankimi ploščami za privlačen videz <LI>Vgrajeni zvočniki: 2 x 12 W (8 ohm) <LI>VESA stenska montaža:<BR><UL><LI>MIS-F 400 x 400 mm (Set) <LI>MIS-D 100 x 100 mm (Smart insert)</LI></UL><LI>Dimenzije (ŠxVxG): 1523.6 x 891.6 x 124.8 mm <LI>Teža: 54 kg <LI>Barva: kovinsko antracitna <LI>Garancija: 3 leta</LI></UL><BR>		NULL
974	43851	LG	Monitor LG 24MB37PM (24MB37PM-B)	NULL	NULL	NULL
974	67064	Philips	LED TV PHILIPS 22PFS5403 (22PFS5403/12)	NULL	NULL	NULL
974	60464	Samsung	Samsung LFD 32ED470 (HG32ED470GKXEN)	NULL	NULL	NULL
974	67066	Philips	LED TV PHILIPS 32PFS5803 (32PFS5803/12)	NULL	NULL	NULL
974	67065	Philips	LED TV PHILIPS 32PHS4503 (32PHS4503/12)	NULL	NULL	NULL
974	60668	Philips	LED TV PHILIPS 32PFS4132/12 (32PFS4132/12)	NULL	NULL	NULL
974	65689	LG	LED TV LG 32LK6100PLB (32LK6100PLB.AEE)	NULL	NULL	NULL
974	66089	Samsung	LED TV SAMSUNG 40NU7192 (UE40NU7192UXXH)	NULL	NULL	NULL
974	65908	LG	LED TV LG 43LK5100PLA (43LK5100PLA)	NULL	NULL	NULL
974	66088	Samsung	LED TV SAMSUNG 43NU7192 (UE43NU7192UXXH)	NULL	NULL	NULL
974	67342	Philips	LED TV PHILIPS 43PUS6703 (43PUS6703/12)	NULL	NULL	NULL
974	68384	Philips	LED TV PHILIPS 43PUS7303 (43PUS7303/12)	NULL	NULL	NULL
974	66340	Samsung	LED TV SAMSUNG 55NU7402 (UE55NU7402UXXH)	NULL	NULL	NULL
974	67061	Philips	LED TV PHILIPS 55PUS6703 (55PUS6703/12)	NULL	NULL	NULL
974	65439	Samsung	LED TV SAMSUNG 55NU7172 (UE55NU7172UXXH)	NULL	NULL	NULL
974	67062	Philips	LED TV PHILIPS 55PUS7303 (55PUS7303/12)	NULL	NULL	NULL
974	67337	LG	LED TV LG 55UK6950PLB (55UK6950PLB)	NULL	NULL	NULL
974	65901	Samsung	LED TV SAMSUNG 65NU7172 (UE65NU7172UXXH)	NULL	NULL	NULL
974	67338	LG	LED TV LG 70UK6950 (70UK6950PLA.AEE)	NULL	NULL	NULL
974	67070	Samsung	LED TV SAMSUNG 65NU7402 (UE65NU7402UXXH)	NULL	NULL	NULL
974	65902	Samsung	LED TV SAMSUNG 75NU7172 (UE75NU7172UXXH)	NULL	NULL	NULL
974	65440	Samsung	LED TV SAMSUNG 65NU8002 (UE65NU8002TXXH)	NULL	NULL	NULL
974	68378	Philips	LED TV PHILIPS 65PUS7303/12 (65PUS7303/12)	NULL	NULL	NULL
974	67057	Philips	LED TV PHILIPS 50PFS5503  (50PFS5503/12)	NULL	NULL	NULL
974	67059	Philips	LED TV PHILIPS 50PUS6503 (50PUS6503/12)	NULL	NULL	NULL
974	67058	Philips	LED TV PHILIPS 49PUS7503/12 (49PUS7503/12)	NULL	NULL	NULL
974	66341	Samsung	LED TV SAMSUNG 50NU7402 (UE50NU7402UXXH)	NULL	NULL	NULL
974	65904	LG	LED TV LG 50UK6500MLA (50UK6500MLA)	NULL	NULL	NULL
974	65905	LG	LED TV LG 49UK7550MLA (49UK7550MLA)	NULL	NULL	NULL
974	67060	Philips	LED TV PHILIPS 50PUS6703 (50PUS6703/12)	NULL	NULL	NULL
974	66087	Samsung	LED TV SAMSUNG 49NU7172 (UE49NU7172UXXH)	NULL	NULL	NULL
974	69575	LG	LED TV LG 50UK6750	NULL	NULL	NULL
1034	133699	SHARP	Sharp LC-40UG7252E LCD 4K LED TV	NULL	4974019965956	NULL
1051	AVT140303	Samsung	LED TV SAMSUNG 65NU8002 (UE65NU8002TXXH)	NULL	8801643183905	Avdio in video/LED / LCD TV/LED / LCD TV cca. 164cm (65")
1077	20979	LG	Monitor LG 24MB37PM (24MB37PM-B)	 ZASLON<br>Diagonala zaslona: 23.8&quot; (60.4cm)<br>Matrika: IPS<br>Format zaslona: 16:9<br>Ločljivost: 1920 x 1080<br>Kontrast: 1000:1<br>Svetlost: 250cd/m2<br>Dinamični kontrast (DFC): 5 000 000:1<br>Odzivni čas: 5ms (GTG)<br>Vidni kot: 178° / 178°<br>	NULL	Monitorji
1109	35290	Vestel	Interaktivni zaslon na dotik Vestel IF65T722/6, celovita rešitev za poslovno in izobraževalno rabo	<h3><img style="display: block; margin-left: auto; margin-right: auto;" src="https://www.comshop.si/si/image/small/86960/Screenshot_2019-03-28+IF65T722+6+-+Vestel+Visual+Solutions.png&lt;h3&gt;Interaktivni zasloni" alt="" width="329" height="89" /></h3><h3>Interaktivni zasloni</h3><p>Interaktivni zasloni postajajo v sodobnem digitalnem svetu pomembno orodje, ki nadome&scaron;ča klasične table s pametnej&scaron;o tehnologijo in učinkovitimi multifunkcijskimi orodji. Interaktivni zasloni so uporabni tako v poslovnem svetu kot v izobraževalnih ustanovah. Omogočajo predstavitve projektov, interaktivna sodelovanja vseh udeleženih, videokonference, izobraževanja, dinamično vodenje sestankov, itd.</p><h3>Interaktivne re&scaron;itve za poslovno uporabo</h3><p>Interaktivni zasloni predstavljajo inovacije za sodobno delovno okolje, saj omogočajo, da vsebina dosega tudi uporabnike, ki fizično niso prisotni na sestanku, predstavitvi. Omogočajo interaktivnost vseh udeleženih, enostavno shranjevanje in deljenje vsebin predstavljenih na interaktivnih zaslonih.</p><h3>Interaktivne re&scaron;itve za izobraževalno uporabo</h3><p>&Scaron;ole, fakultete in druge izobraževalne ustanove so že začele z uporabo interaktivnih tabel, ki bodo v prihodnosti nadomestile klasične table. S podajanjem snovi s pomočjo interaktivne tehnologije bo učenje postalo dinamično, enostavno in prijaznej&scaron;e tako za učitelje, profesorje kot njihove učence.</p><p><a href="https://www.comshop.si/file/download/15_d20c2b0625d05/Interaktivni%20zasloni%2003_2019(1).pdf">Oglejte si predstavitev celotnega programa interaktivnih rešitev</a></p><p><em>Primer uporabe interaktivnega zaslona v kombinaciji s programsko opremo Octopus Qwizdom (video v angle&scaron;kem jeziku):</em></p><p><iframe src="https://www.youtube.com/embed/ANazIteyslo" width="560" height="315" frameborder="0" allowfullscreen="allowfullscreen"></iframe></p><p><em><strong>Na va&scaron;o željo vam pripravimo predstavitev interaktivne table ter prikaz prednosti in njeno delovanje (v na&scaron;i poslovni enoti) ter pomagamo poiskati najbolj&scaron;o re&scaron;itev za va&scaron;o organizacijo.</strong> </em></p><p>Pokličite nas na 070 20 2000 ali pi&scaron;ite na info@adin.si</p>	NULL	Trgovina - Zvok in slika - Digitalno sporočanje - Interaktivne table - zasloni na dotik
1146	142-1578464	Finlux	TV sprejemnik FINLUX 40-FUC-7062	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1567714	Hisense	TV sprejemnik HISENSE H43A6100	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1578736	Hisense	TV sprejemnik HISENSE H50A6140	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1576834	Hisense	TV sprejemnik HISENSE H55A6550	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1567716	Hisense	TV sprejemnik HISENSE H65A6100	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1567376	Hisense	TV sprejemnik HISENSE H65U7A	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1588597	LG	TV sprejemnik LG 32LK510BPLD	NULL	NULL	Domov \ Avdio Video \ Televizorji \ HD televizorji
1146	142-1574447	LG	TV sprejemnik LG 32LK6200PLA	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1567126	LG	TV sprejemnik LG 43UK6300MLB	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1574448	LG	TV sprejemnik LG 43UK6950PLB	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1567128	LG	TV sprejemnik LG 49SK8500PLA	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1567139	LG	TV sprejemnik LG 49UK6300MLB	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1574449	LG	TV sprejemnik LG 49UK7550MLA	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1588598	LG	TV sprejemnik LG 50UK6950PLB	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1567152	LG	TV sprejemnik LG 55SK8500PLA	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1574450	LG	TV sprejemnik LG 55SK9500PLA	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1588599	LG	TV sprejemnik LG 55UK6500MLA	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1588601	LG	TV sprejemnik LG 55UK6950PLB	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1567154	LG	TV sprejemnik LG 55UK7550MLA	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1588602	LG	TV sprejemnik LG 65UK6950PLB	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1567158	LG	TV sprejemnik LG 65UK7550MLA	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569028	Panasonic	TV sprejemnik PANASONIC TX-40FS400E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1568912	Panasonic	TV sprejemnik PANASONIC TX-43FX623E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1581361	Panasonic	TV sprejemnik PANASONIC TX-49FX620E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1568913	Panasonic	TV sprejemnik PANASONIC TX-49FX623E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1572424	Panasonic	TV sprejemnik PANASONIC TX-49FX700E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569027	Panasonic	TV sprejemnik PANASONIC TX-55FX623E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1568915	Panasonic	TV sprejemnik PANASONIC TX-55FX700E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1582792	Panasonic	TV sprejemnik PANASONIC TX-55FX740E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569007	Panasonic	TV sprejemnik PANASONIC TX-55FX780E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1591506	Panasonic	TV sprejemnik PANASONIC TX-65FX600E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569005	Panasonic	TV sprejemnik PANASONIC TX-65FX780E	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1565203	Philips	TV sprejemnik PHILIPS 22PFS5403	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1572360	Philips	TV sprejemnik PHILIPS 24PFS5703	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1534142	Philips	TV sprejemnik PHILIPS 32PFS4132	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1569469	Philips	TV sprejemnik PHILIPS 32PFS5803	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1572163	Philips	TV sprejemnik PHILIPS 32PHS4503	NULL	NULL	Domov \ Avdio Video \ Televizorji \ HD televizorji
1146	142-1572361	Philips	TV sprejemnik PHILIPS 43PFS5503	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1571524	Philips	TV sprejemnik PHILIPS 43PUS6703	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1571700	Philips	TV sprejemnik PHILIPS 43PUS7303	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569470	Philips	TV sprejemnik PHILIPS 49PUS8303	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1580396	Philips	TV sprejemnik PHILIPS 50PUS6203	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1577569	Philips	TV sprejemnik PHILIPS 50PUS6703	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1571725	Philips	TV sprejemnik PHILIPS 50PUS7303	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1595032	Philips	TV sprejemnik PHILIPS 55PUS6503	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1570942	Philips	TV sprejemnik PHILIPS 55PUS6703	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1587064	Philips	TV sprejemnik PHILIPS 55PUS7303	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569471	Philips	TV sprejemnik PHILIPS 55PUS8303	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1590566	Philips	TV sprejemnik PHILIPS 65PUS6503	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1572362	Philips	TV sprejemnik PHILIPS 65PUS7803	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1579244	Philips	TV sprejemnik PHILIPS 75PUS7803	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1580398	Philips	TV sprejemnik PHILIPS 75PUS8303	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1568052	Samsung	TV sprejemnik SAMSUNG QE55Q6FN	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1563644	Samsung	TV sprejemnik SAMSUNG QE55Q7FN	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1566766	Samsung	TV sprejemnik SAMSUNG QE55Q8FN	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1566764	Samsung	TV sprejemnik SAMSUNG QE55Q9FN	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1566767	Samsung	TV sprejemnik SAMSUNG QE65Q9FN	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1578638	Samsung	TV sprejemnik SAMSUNG QE75Q900R	NULL	NULL	Domov \ Avdio Video \ Televizorji \ QLED televizorji
1146	142-1568646	Samsung	TV sprejemnik SAMSUNG QE75Q9FN	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1573131	Samsung	TV sprejemnik SAMSUNG UE32N4002	NULL	NULL	Domov \ Avdio Video \ Televizorji \ HD televizorji
1146	142-1573181	Samsung	TV sprejemnik SAMSUNG UE32N5002	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1578575	Samsung	TV sprejemnik SAMSUNG UE43NU7092	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1568041	Samsung	TV sprejemnik SAMSUNG UE49NU7172	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1586810	Samsung	TV sprejemnik SAMSUNG UE55NU7093	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1566491	Samsung	TV sprejemnik SAMSUNG UE55NU7402	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1574167	Samsung	TV sprejemnik SAMSUNG UE65NU7092	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1566763	Samsung	TV sprejemnik SAMSUNG UE65NU7502	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1566492	Samsung	TV sprejemnik SAMSUNG UE65NU8002	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1568042	Samsung	TV sprejemnik SAMSUNG UE75NU7172	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1577431	Samsung	TV sprejemnik SAMSUNG UE82NU8002	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1564112	Sony	TV sprejemnik SONY KD43XF7596B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1564117	Sony	TV sprejemnik SONY KD49XF7096B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569184	Sony	TV sprejemnik SONY KD49XF7596B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1563239	Sony	TV sprejemnik SONY KD49XF8505B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1582919	Sony	TV sprejemnik SONY KD49XF9005B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1564120	Sony	TV sprejemnik SONY KD55XF7096B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1563238	Sony	TV sprejemnik SONY KD55XF8096B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1593621	Sony	TV sprejemnik SONY KD55XF8577S	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1564129	Sony	TV sprejemnik SONY KD55XF9005B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1592381	Sony	TV sprejemnik SONY KD55XG8596B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1592382	Sony	TV sprejemnik SONY KD55XG9505B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1577522	Sony	TV sprejemnik SONY KD65XF7096B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569185	Sony	TV sprejemnik SONY KD65XF7596B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569163	Sony	TV sprejemnik SONY KD65XF9005B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1592383	Sony	TV sprejemnik SONY KD65XG8596B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1592384	Sony	TV sprejemnik SONY KD65XG9505B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1583735	Sony	TV sprejemnik SONY KD65ZF9B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1569186	Sony	TV sprejemnik SONY KD75XF8596B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1565294	Sony	TV sprejemnik SONY KD75XF9005B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1592385	Sony	TV sprejemnik SONY KD75XG8596B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1479142	Sony	TV sprejemnik SONY KDL32WE610B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ HD televizorji
1146	142-1536322	Sony	TV sprejemnik SONY KDL40WE665	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1564113	Sony	TV sprejemnik SONY KDL43WF665B	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1544250	Toshiba	TV sprejemnik TOSHIBA 32W1733DG	NULL	NULL	Domov \ Avdio Video \ Televizorji \ HD televizorji
1146	142-1580466	Toshiba	TV sprejemnik TOSHIBA 32W1863DG	NULL	NULL	Domov \ Avdio Video \ Televizorji \ HD televizorji
1146	142-1574927	Toshiba	TV sprejemnik TOSHIBA 43T6863DG	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1548844	Toshiba	TV sprejemnik TOSHIBA 48L3663DG	NULL	NULL	Domov \ Avdio Video \ Televizorji \ FullHD televizorji
1146	142-1584443	Toshiba	TV sprejemnik TOSHIBA 49U7763DG	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1574928	Toshiba	TV sprejemnik TOSHIBA 49U7863DG	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1146	142-1570722	Toshiba	TV sprejemnik TOSHIBA 55V5863DG	NULL	NULL	Domov \ Avdio Video \ Televizorji \ 4K televizorji
1169	468	SAMSUNG	LED TV SAMSUNG UE65HU7500 UHD 4K	 LED TV SAMSUNG UE65HU7500 4K. 1000Hz. 3D.Slika Velikost Ekrana: 65  (165 cm) Format Zaslona: 16:9 Tip Resolucije: Ultra HD (4K) Resolucija: 3.840 x 2.160 Osve&#0382evanje zaslona: 1.000 Hz 24p: da 2D v 3D: da 3D: da Zvok Zvo&#0269niki: da Izhodna Mo&#026	NULL	TV sprejemniki>TV sprejemniki>LED TV sprejemniki>LED TV sprejemniki>3D TV sprejemniki>3D TV sprejemniki>165 cm / 65>165 cm / 65>165 cm / 65>165 cm / 65>4K TV sprejemniki>4K TV sprejemniki>165 cm / 65>165 cm / 65>TV sprejemniki>TV sprejemniki>LED TV spreje
1169	579	LG	OLED TV LG 55EC930V	   Slika Tehnologija zaslona OLED Velikost Ekrana: 55  (139 cm) Format Zaslona: 16:9 Tip Resolucije: Full HD Resolucija: 1.920 x 1.080 24p: da 3D: da   Zvok Zvo&#0269niki: da Izhodna Mo&#0269: 40 W Zvo&#0269ni Sistem: Prostorski  TV TV Sprejemnik: da Anal	NULL	TV sprejemniki>TV sprejemniki>LED TV sprejemniki>LED TV sprejemniki>3D TV sprejemniki>3D TV sprejemniki>140 cm / 55>140 cm / 55>140 cm / 55>140 cm / 55>4K TV sprejemniki>4K TV sprejemniki>OLED TV sprejemniki>OLED TV sprejemniki>TV sprejemniki>TV sprejemni
1169	580	SAMSUNG	LED TV SAMSUNG UE 55HU8500 UHD 3D	 LED TV SAMSUNG UE55HU8500 (ULTRA HD. 3D)  Slika Tehnologija zaslona Curved Velikost Ekrana: 55  (139 cm) Format Zaslona: 16:9 Tip Resolucije: Ultra HD (4K) Resolucija: 3.840 x 2.160 Osve&#0382evanje zaslona: 1.200 Hz 24p: da 2D v 3D: da 3D: da   Zvok Zvo	NULL	TV sprejemniki>TV sprejemniki>LED TV sprejemniki>LED TV sprejemniki>140 cm / 55>140 cm / 55>140 cm / 55>140 cm / 55>4K TV sprejemniki>4K TV sprejemniki>TV sprejemniki>TV sprejemniki>LED TV sprejemniki>LED TV sprejemniki>140 cm / 55>140 cm / 55>140 cm / 55
